ubicacion,date,rango_hora,cantidad_total,fin_de_semana
PlazaMayo,2020-11-16,0 a 8,18540,False
PlazaMayo,2020-11-16,16 a 24,53662,False
PlazaMayo,2020-11-16,8 a 16,89657,False
PlazaMayo,2020-11-17,0 a 8,19102,False
PlazaMayo,2020-11-17,16 a 24,51803,False
PlazaMayo,2020-11-17,8 a 16,88606,False
PlazaMayo,2020-11-18,0 a 8,18428,False
PlazaMayo,2020-11-18,16 a 24,59242,False
PlazaMayo,2020-11-18,8 a 16,92553,False
PlazaMayo,2020-11-19,0 a 8,19861,False
PlazaMayo,2020-11-19,16 a 24,59238,False
PlazaMayo,2020-11-19,8 a 16,94735,False
PlazaMayo,2020-11-20,0 a 8,21007,False
PlazaMayo,2020-11-20,16 a 24,60583,False
PlazaMayo,2020-11-20,8 a 16,95389,False
PlazaMayo,2020-11-21,0 a 8,16194,True
PlazaMayo,2020-11-21,16 a 24,27049,True
PlazaMayo,2020-11-21,8 a 16,36971,True
PlazaMayo,2020-11-22,0 a 8,10653,True
PlazaMayo,2020-11-22,16 a 24,21825,True
PlazaMayo,2020-11-22,8 a 16,21519,True
PlazaMayo,2020-11-23,0 a 8,9921,False
PlazaMayo,2020-11-23,16 a 24,19231,False
PlazaMayo,2020-11-23,8 a 16,21009,False
PlazaMayo,2020-11-24,0 a 8,15336,False
PlazaMayo,2020-11-24,16 a 24,26088,False
PlazaMayo,2020-11-24,8 a 16,54817,False
PlazaMayo,2020-11-25,0 a 8,11548,False
PlazaMayo,2020-11-25,16 a 24,30038,False
PlazaMayo,2020-11-25,8 a 16,53619,False
PlazaMayo,2020-11-26,0 a 8,14770,False
PlazaMayo,2020-11-26,16 a 24,24615,False
PlazaMayo,2020-11-26,8 a 16,39841,False
PlazaMayo,2020-11-27,0 a 8,13997,False
PlazaMayo,2020-11-27,16 a 24,31035,False
PlazaMayo,2020-11-27,8 a 16,45899,False
PlazaMayo,2020-11-28,0 a 8,12050,True
PlazaMayo,2020-11-28,16 a 24,22170,True
PlazaMayo,2020-11-28,8 a 16,32802,True
PlazaMayo,2020-11-29,0 a 8,9409,True
PlazaMayo,2020-11-29,16 a 24,25337,True
PlazaMayo,2020-11-29,8 a 16,17864,True
PlazaMayo,2020-11-30,0 a 8,13541,False
PlazaMayo,2020-11-30,16 a 24,26369,False
PlazaMayo,2020-11-30,8 a 16,43511,False
PlazaMayo,2020-12-01,0 a 8,13749,False
PlazaMayo,2020-12-01,16 a 24,29774,False
PlazaMayo,2020-12-01,8 a 16,51749,False
PlazaMayo,2020-12-02,0 a 8,15800,False
PlazaMayo,2020-12-02,16 a 24,30588,False
PlazaMayo,2020-12-02,8 a 16,62604,False
PlazaMayo,2020-12-03,0 a 8,13714,False
PlazaMayo,2020-12-03,16 a 24,30489,False
PlazaMayo,2020-12-03,8 a 16,43242,False
PlazaMayo,2020-12-04,0 a 8,15568,False
PlazaMayo,2020-12-04,16 a 24,38981,False
PlazaMayo,2020-12-04,8 a 16,52623,False
PlazaMayo,2020-12-05,0 a 8,14148,True
PlazaMayo,2020-12-05,16 a 24,25353,True
PlazaMayo,2020-12-05,8 a 16,36066,True
PlazaMayo,2020-12-06,0 a 8,10401,True
PlazaMayo,2020-12-06,16 a 24,23205,True
PlazaMayo,2020-12-06,8 a 16,19751,True
PlazaMayo,2020-12-07,0 a 8,9661,False
PlazaMayo,2020-12-07,16 a 24,21927,False
PlazaMayo,2020-12-07,8 a 16,22320,False
PlazaMayo,2020-12-08,0 a 8,9692,False
PlazaMayo,2020-12-08,16 a 24,22349,False
PlazaMayo,2020-12-08,8 a 16,23145,False
PlazaMayo,2020-12-09,0 a 8,13540,False
PlazaMayo,2020-12-09,16 a 24,26178,False
PlazaMayo,2020-12-09,8 a 16,46643,False
PlazaMayo,2020-12-10,0 a 8,7754,False
PlazaMayo,2020-12-10,16 a 24,14539,False
PlazaMayo,2020-12-10,8 a 16,24201,False
PlazaMayo,2020-12-11,0 a 8,8246,False
PlazaMayo,2020-12-11,16 a 24,35332,False
PlazaMayo,2020-12-11,8 a 16,40098,False
PlazaMayo,2020-12-12,0 a 8,13956,True
PlazaMayo,2020-12-12,16 a 24,29174,True
PlazaMayo,2020-12-12,8 a 16,45347,True
PlazaMayo,2020-12-13,0 a 8,11039,True
PlazaMayo,2020-12-13,16 a 24,26134,True
PlazaMayo,2020-12-13,8 a 16,27100,True
PlazaMayo,2020-12-14,0 a 8,14926,False
PlazaMayo,2020-12-14,16 a 24,30846,False
PlazaMayo,2020-12-14,8 a 16,47706,False
PlazaMayo,2020-12-15,0 a 8,16865,False
PlazaMayo,2020-12-15,16 a 24,34741,False
PlazaMayo,2020-12-15,8 a 16,67087,False
PlazaMayo,2020-12-16,0 a 8,14878,False
PlazaMayo,2020-12-16,16 a 24,28771,False
PlazaMayo,2020-12-16,8 a 16,46611,False
PlazaMayo,2020-12-17,0 a 8,15630,False
PlazaMayo,2020-12-17,16 a 24,32308,False
PlazaMayo,2020-12-17,8 a 16,46831,False
PlazaMayo,2020-12-18,0 a 8,18657,False
PlazaMayo,2020-12-18,16 a 24,34700,False
PlazaMayo,2020-12-18,8 a 16,64428,False
PlazaMayo,2020-12-19,0 a 8,16034,True
PlazaMayo,2020-12-19,16 a 24,31385,True
PlazaMayo,2020-12-19,8 a 16,43431,True
PlazaMayo,2020-12-20,0 a 8,11933,True
PlazaMayo,2020-12-20,16 a 24,28251,True
PlazaMayo,2020-12-20,8 a 16,31263,True
PlazaMayo,2020-12-21,0 a 8,15176,False
PlazaMayo,2020-12-21,16 a 24,35175,False
PlazaMayo,2020-12-21,8 a 16,49277,False
PlazaMayo,2020-12-22,0 a 8,14825,False
PlazaMayo,2020-12-22,16 a 24,32449,False
PlazaMayo,2020-12-22,8 a 16,44796,False
PlazaMayo,2020-12-23,0 a 8,16680,False
PlazaMayo,2020-12-23,16 a 24,27627,False
PlazaMayo,2020-12-23,8 a 16,44156,False
PlazaMayo,2020-12-24,0 a 8,11622,False
PlazaMayo,2020-12-24,16 a 24,15998,False
PlazaMayo,2020-12-24,8 a 16,27115,False
PlazaMayo,2020-12-25,0 a 8,10462,False
PlazaMayo,2020-12-25,16 a 24,19382,False
PlazaMayo,2020-12-25,8 a 16,15822,False
PlazaMayo,2020-12-26,0 a 8,8007,True
PlazaMayo,2020-12-26,16 a 24,20249,True
PlazaMayo,2020-12-26,8 a 16,22592,True
PlazaMayo,2020-12-27,0 a 8,9398,True
PlazaMayo,2020-12-27,16 a 24,19222,True
PlazaMayo,2020-12-27,8 a 16,18922,True
PlazaMayo,2020-12-28,0 a 8,13997,False
PlazaMayo,2020-12-28,16 a 24,24031,False
PlazaMayo,2020-12-28,8 a 16,40471,False
PlazaMayo,2020-12-29,0 a 8,11290,False
PlazaMayo,2020-12-29,16 a 24,24463,False
PlazaMayo,2020-12-29,8 a 16,40825,False
PlazaMayo,2020-12-30,0 a 8,12573,False
PlazaMayo,2020-12-30,16 a 24,28453,False
PlazaMayo,2020-12-30,8 a 16,40685,False
PlazaMayo,2020-12-31,0 a 8,9471,False
PlazaMayo,2020-12-31,16 a 24,13882,False
PlazaMayo,2020-12-31,8 a 16,22022,False
